target_id,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
lcl|NC_003911.12_cds_WP_011046823.1_1090,8.69E-06,1.79E-05,19.77951052,0.685037037,1,7.291631306,0.052695157,0.001200999,0.051494158,0.132355156,0.132355156
lcl|NC_003911.12_cds_WP_011048139.1_2472,8.70E-06,1.79E-05,19.77855907,10.16151963,1,6.577631341,0.781655356,0.004624522,0.777030834,0.123770991,0.777030834
lcl|NC_003911.12_cds_WP_011047563.1_1871,8.70E-06,1.79E-05,19.77774619,6.431035806,1,6.530245972,0.494695062,0.003980343,0.490714719,0.131338129,0.490714719
lcl|NC_003911.12_cds_WP_030003224.1_2377,8.70E-06,1.79E-05,19.77699317,1.053254201,1,5.565301422,0.081019554,0.006082705,0.074936849,0.326630712,0.326630712
lcl|NC_003911.12_cds_WP_051420381.1_2743,8.71E-06,1.79E-05,19.77607626,15.37989486,1,5.530619981,1.183068836,0.016619212,1.166449624,0.333593044,1.166449624
lcl|NC_003911.12_cds_WP_011048604.1_2950,8.72E-06,1.79E-05,19.77372632,0.063804984,1,7.529556848,0.004908076,0.000723612,0.004184464,0.180869386,0.180869386
lcl|NC_003911.12_cds_WP_144084006.1_2626,8.73E-06,1.79E-05,19.77154216,1.505173205,1,6.23155481,0.115782554,0.003770404,0.11201215,0.187680693,0.187680693
lcl|NC_003911.12_cds_WP_011049292.1_3662,8.74E-06,1.79E-05,19.76943761,8.8865132,1,5.128824402,0.683577938,0.018384292,0.665193646,0.410115146,0.665193646
lcl|NC_003911.12_cds_WP_268957406.1_1832,8.74E-06,1.79E-05,19.76838909,1.45946862,1,5.329147969,0.112266817,0.005701599,0.106565218,0.373123853,0.373123853
lcl|NC_003911.12_cds_WP_011045877.1_106,8.75E-06,1.79E-05,19.76720413,0.68207518,1,7.0534806,0.052467322,0.001364567,0.051102755,0.104498126,0.104498126
lcl|NC_003911.12_cds_WP_011048136.1_2469,8.77E-06,1.80E-05,19.76223626,4.165673963,1,6.040309811,0.320436459,0.004967145,0.315469314,0.226879503,0.315469314
lcl|NC_003911.12_cds_WP_011046415.1_664,8.79E-06,1.80E-05,19.757843,0.717077731,1,6.642590953,0.055159825,0.002376836,0.052782989,0.114782031,0.114782031
lcl|NC_003911.12_cds_WP_011046284.1_526,8.82E-06,1.81E-05,19.75168085,0.702453728,1,6.426325313,0.054034902,0.002562937,0.051471965,0.147050996,0.147050996
lcl|NC_003911.12_cds_WP_011048656.1_3003,8.84E-06,1.81E-05,19.74794106,0.413331048,1,7.030031451,0.031794696,0.001591036,0.03020366,0.103122289,0.103122289
lcl|NC_003911.12_cds_WP_011046608.1_857,8.84E-06,1.81E-05,19.74774213,4.867098396,1,6.714181684,0.374392184,0.00256488,0.371827305,0.10855209,0.371827305
lcl|NC_003911.12_cds_WP_044027782.1_184,8.85E-06,1.81E-05,19.74433089,2.665000983,1,5.586368082,0.205000076,0.006437955,0.198562121,0.322385693,0.322385693
lcl|NC_003911.12_cds_WP_030003243.1_2971,8.89E-06,1.82E-05,19.73674094,1.039812879,1,7.362856933,0.079985606,0.000728111,0.079257495,0.144196717,0.144196717
lcl|NC_003911.12_cds_WP_011047714.1_2024,8.91E-06,1.82E-05,19.73117591,5.429279416,1,7.2293513,0.417636878,0.000791803,0.416845075,0.123002833,0.416845075
lcl|NC_006569.1_cds_WP_011242169.1_4358,8.92E-06,1.82E-05,19.72995569,1.820235046,1,5.997650049,0.14001808,0.005057692,0.134960388,0.236001157,0.236001157
lcl|NC_003911.12_cds_WP_044028634.1_3071,8.92E-06,1.82E-05,19.72924344,0.411345782,1,6.896353869,0.031641983,0.001647102,0.029994882,0.100920413,0.100920413
lcl|NC_003911.12_cds_WP_044027956.1_1027,8.94E-06,1.82E-05,19.7253989,0.722655193,1,6.782732706,0.055588861,0.00197304,0.053615821,0.10479125,0.10479125
lcl|NC_003911.12_cds_WP_011047774.1_2086,8.95E-06,1.82E-05,19.72420264,1.643870421,1,7.784147397,0.126451571,0.000517471,0.1259341,0.268408596,0.268408596
lcl|NC_003911.12_cds_WP_230981772.1_968,8.98E-06,1.83E-05,19.71773846,1.532741932,1,5.325361489,0.117903226,0.008405328,0.109497898,0.373847742,0.373847742
lcl|NC_003911.12_cds_WP_144084011.1_2765,8.99E-06,1.83E-05,19.71379541,7.57002067,1,7.476263214,0.582309282,0.000635608,0.581673675,0.167270094,0.581673675
lcl|NC_003911.12_cds_WP_011049228.1_3595,9.02E-06,1.84E-05,19.70897783,0.729564621,1,6.473721876,0.056120355,0.002111013,0.054009343,0.140216784,0.140216784
lcl|NC_003911.12_cds_WP_011048537.1_2884,9.02E-06,1.84E-05,19.70813424,3.256941201,1,7.38566216,0.250533939,0.000799256,0.249734683,0.148206428,0.249734683
lcl|NC_003911.12_cds_WP_011046505.1_754,9.03E-06,1.84E-05,19.70603072,1.389039214,1,5.241289011,0.10684917,0.010060262,0.096788909,0.389693001,0.389693001
lcl|NC_003911.12_cds_WP_011049316.1_3685,9.05E-06,1.84E-05,19.70197637,0.076155858,1,7.538786608,0.005858143,0.000703628,0.005154515,0.183402863,0.183402863
lcl|NC_003911.12_cds_WP_011047506.1_1812,9.07E-06,1.84E-05,19.69791605,1.626129949,1,6.550081806,0.125086919,0.002899744,0.122187175,0.128126547,0.128126547
lcl|NC_003911.12_cds_WP_011047553.1_1861,9.08E-06,1.84E-05,19.69683464,10.13169372,1,6.287115303,0.779361056,0.005445905,0.77391515,0.174947004,0.77391515
lcl|NC_003911.12_cds_WP_051420451.1_2784,9.10E-06,1.85E-05,19.69230451,1.213987317,1,7.522567243,0.09338364,0.000756849,0.092626791,0.178985666,0.178985666
lcl|NC_003911.12_cds_WP_011048915.1_3273,9.11E-06,1.85E-05,19.69019899,0.527090082,1,6.570146396,0.040545391,0.00207841,0.038466981,0.124934706,0.124934706
lcl|NC_003911.12_cds_WP_044027800.1_297,9.13E-06,1.85E-05,19.68622164,1.483046865,1,5.954239166,0.114080528,0.00538021,0.108700318,0.245460353,0.245460353
lcl|NC_003911.12_cds_WP_011048073.1_2394,9.16E-06,1.86E-05,19.67927374,9.648307324,1,6.432541733,0.742177486,0.005179679,0.736997807,0.146085049,0.736997807
lcl|NC_006569.1_cds_WP_011241947.1_4124,9.16E-06,1.86E-05,19.67869652,3.897704526,1,6.472275582,0.299823425,0.003173106,0.296650319,0.140428821,0.296650319
lcl|NC_003911.12_cds_WP_011046408.1_657,9.16E-06,1.86E-05,19.67823164,3.742667161,1,6.266215755,0.287897474,0.003979182,0.283918292,0.179739579,0.283918292
lcl|NC_003911.12_cds_WP_011049083.1_3443,9.17E-06,1.86E-05,19.67629128,9.859211627,1,7.021374097,0.758400894,0.002835192,0.755565703,0.102688546,0.755565703
lcl|NC_003911.12_cds_WP_144083948.1_447,9.18E-06,1.86E-05,19.67437643,2.355573722,1,7.229310357,0.181197979,0.000837416,0.180360563,0.122997079,0.180360563
lcl|NC_003911.12_cds_WP_011048362.1_2703,9.20E-06,1.86E-05,19.67011176,2.425638462,1,5.95042156,0.186587574,0.005168285,0.181419289,0.246297516,0.246297516
lcl|NC_003911.12_cds_WP_011048857.1_3214,9.27E-06,1.87E-05,19.65690138,1.028285017,1,6.973467057,0.079098847,0.001177783,0.077921065,0.101052523,0.101052523
lcl|NC_003911.12_cds_WP_030003205.1_1589,9.30E-06,1.88E-05,19.64943021,6.874902709,1,7.1199406,0.52883867,0.00200188,0.52683679,0.109896541,0.52683679
lcl|NC_003911.12_cds_WP_011047584.1_1892,9.40E-06,1.90E-05,19.63011819,1.633690559,1,7.094462053,0.125668505,0.00100965,0.124658855,0.107575658,0.124658855
lcl|NC_003911.12_cds_WP_011048173.1_2506,9.42E-06,1.90E-05,19.62461757,0.460723337,1,6.651330202,0.035440257,0.002063614,0.033376643,0.113779019,0.113779019
lcl|NC_003911.12_cds_WP_011045891.1_122,9.50E-06,1.92E-05,19.60958076,2.776017867,1,5.827801374,0.213539836,0.005127064,0.208412772,0.273045779,0.273045779
lcl|NC_003911.12_cds_WP_044028742.1_3463,9.53E-06,1.92E-05,19.60244156,0.615103156,1,7.376310208,0.047315627,0.000925395,0.046390233,0.146529432,0.146529432
lcl|NC_003911.12_cds_WP_011048102.1_2427,9.54E-06,1.92E-05,19.60173996,8.844298193,1,5.722092327,0.68033063,0.009164166,0.671166464,0.294840328,0.671166464
lcl|NC_003911.12_cds_WP_044029314.1_2943,9.57E-06,1.93E-05,19.59561129,4.300300295,1,6.219107051,0.33079233,0.002176766,0.328615565,0.190484799,0.328615565
lcl|NC_003911.12_cds_WP_011048743.1_3094,9.64E-06,1.94E-05,19.58130674,13.75580174,1,6.372565263,1.058138596,0.005580357,1.052558239,0.156593491,1.052558239
lcl|NC_003911.12_cds_WP_011048652.1_2999,9.64E-06,1.94E-05,19.58112146,2.447960977,1,7.239220079,0.188304691,0.000816755,0.187487935,0.124405874,0.187487935
lcl|NC_003911.12_cds_WP_202807077.1_1515,9.67E-06,1.95E-05,19.57507401,9.45261239,1,6.286144768,0.72712403,0.004937904,0.722186126,0.175168495,0.722186126
lcl|NC_003911.12_cds_WP_044028483.1_2622,9.68E-06,1.95E-05,19.57309409,2.505371086,1,6.44486173,0.192720853,0.003305967,0.189414886,0.144264876,0.189414886
lcl|NC_003911.12_cds_WP_044027721.1_29,9.69E-06,1.95E-05,19.57174776,1.984457655,1,7.486085411,0.152650589,0.000703551,0.151947038,0.169644018,0.169644018
lcl|NC_003911.12_cds_WP_044028217.1_1949,9.69E-06,1.95E-05,19.57091821,1.181364404,1,4.870844435,0.090874185,0.01469024,0.076183945,0.452737411,0.452737411
lcl|NC_003911.12_cds_WP_044029043.1_1006,9.71E-06,1.95E-05,19.56803837,0.908860132,1,6.236491615,0.069912318,0.002646404,0.067265913,0.186558546,0.186558546
lcl|NC_003911.12_cds_WP_011047141.1_1429,9.76E-06,1.96E-05,19.55807682,4.172501891,1,6.483395821,0.320961684,0.003090274,0.31787141,0.138771107,0.31787141
lcl|NC_006569.1_cds_WP_144084118.1_4071,9.79E-06,1.96E-05,19.55224846,11.18406103,1,6.11999902,0.860312387,0.007090951,0.853221436,0.21058855,0.853221436
lcl|NC_003911.12_cds_WP_011049447.1_3820,9.79E-06,1.96E-05,19.55141932,5.826641061,1,9.33048276,0.448203159,9.90E-05,0.448104163,1.252693046,1.252693046
lcl|NC_003911.12_cds_WP_011045873.1_102,9.79E-06,1.96E-05,19.5510896,5.739939483,1,6.215774869,0.441533806,0.005751385,0.435782421,0.191227943,0.435782421
lcl|NC_003911.12_cds_SPO_RS03175_628,9.83E-06,1.97E-05,19.54384241,5.699749943,1,5.443131133,0.438442303,0.010100306,0.428341997,0.350977964,0.428341997
lcl|NC_003911.12_cds_WP_011048525.1_2872,9.83E-06,1.97E-05,19.54337712,1.690625611,1,6.803708763,0.130048124,0.001410633,0.12863749,0.103805465,0.12863749
lcl|NC_003911.12_cds_WP_011049351.1_3720,9.87E-06,1.98E-05,19.53612234,0.714657196,1,7.13049215,0.05497363,0.001297303,0.053676327,0.110944674,0.110944674
lcl|NC_003911.12_cds_WP_011049427.1_3800,9.89E-06,1.98E-05,19.53242675,2.037303164,1,6.22212065,0.156715628,0.003593653,0.153121975,0.189809753,0.189809753
lcl|NC_003911.12_cds_WP_158454159.1_1065,9.90E-06,1.98E-05,19.52994274,1.757423782,1,4.810135464,0.135186445,0.015288086,0.119898359,0.461754808,0.461754808
lcl|NC_003911.12_cds_WP_011047650.1_1957,9.91E-06,1.98E-05,19.52925427,1.099658332,1,6.442242939,0.084589102,0.002182213,0.082406889,0.144641067,0.144641067
lcl|NC_006569.1_cds_WP_011241846.1_4005,9.93E-06,1.98E-05,19.52492068,1.613469273,1,6.270509949,0.124113021,0.003342764,0.120770257,0.178752083,0.178752083
lcl|NC_003911.12_cds_WP_011045962.1_195,9.93E-06,1.98E-05,19.52390671,0.763469214,1,7.062919958,0.058728401,0.001408841,0.05731956,0.105132673,0.105132673
lcl|NC_003911.12_cds_WP_011047871.1_2183,9.94E-06,1.98E-05,19.52293085,0.799074175,1,7.380150934,0.061467244,0.000757203,0.060710041,0.147211584,0.147211584
lcl|NC_003911.12_cds_WP_011048268.1_2606,9.94E-06,1.98E-05,19.52260597,8.102540252,1,5.831486524,0.623272327,0.008240992,0.615031335,0.272259247,0.615031335
lcl|NC_003911.12_cds_WP_011047805.1_2117,1.00E-05,2.00E-05,19.50587738,1.772868845,1,6.676274362,0.136374527,0.002451944,0.133922582,0.111264993,0.133922582
lcl|NC_003911.12_cds_WP_144084034.1_3724,1.01E-05,2.01E-05,19.50057666,12.40899481,1,5.135279089,0.954538062,0.325326021,0.629212041,0.408969724,0.629212041
lcl|NC_003911.12_cds_WP_011048374.1_2715,1.01E-05,2.01E-05,19.50001902,3.878678233,1,7.248884068,0.298359864,0.000886559,0.297473305,0.125810455,0.297473305
lcl|NC_003911.12_cds_WP_011047459.1_1765,1.01E-05,2.02E-05,19.48439807,9.180621197,1,6.277390126,0.706201631,0.005906575,0.700295055,0.17717212,0.700295055
lcl|NC_003911.12_cds_WP_011048262.1_2596,1.01E-05,2.02E-05,19.48300694,11.71855298,1,5.443661925,0.901427152,0.015060634,0.886366519,0.350873387,0.886366519
lcl|NC_003911.12_cds_WP_044029292.1_2749,1.02E-05,2.04E-05,19.46631389,13.71061407,1,5.637535923,1.054662621,0.012210486,1.042452135,0.312034066,1.042452135
lcl|NC_003911.12_cds_WP_011048338.1_2678,1.03E-05,2.04E-05,19.46074908,3.171283299,1,5.605711857,0.243944869,0.007637292,0.236307577,0.318478595,0.318478595
lcl|NC_003911.12_cds_WP_011046243.1_481,1.03E-05,2.05E-05,19.45333679,1.909195023,1,6.898479775,0.146861156,0.001129579,0.145731576,0.10088882,0.145731576
lcl|NC_003911.12_cds_WP_011046958.1_1229,1.04E-05,2.06E-05,19.44410239,4.659054113,1,6.443430191,0.358388778,0.003634062,0.354754716,0.14446979,0.354754716
lcl|NC_006569.1_cds_WP_011242214.1_4402,1.04E-05,2.06E-05,19.43980828,0.343928938,1,6.312833691,0.026456072,0.003103434,0.023352638,0.169147498,0.169147498
lcl|NC_003911.12_cds_WP_230981781.1_1249,1.04E-05,2.07E-05,19.4371241,3.400454604,1,4.632820599,0.261573431,0.019975107,0.241598324,0.48552594,0.48552594
lcl|NC_003911.12_cds_WP_011047809.1_2121,1.04E-05,2.07E-05,19.43607947,1.297458058,1,7.609664686,0.099804466,0.000621546,0.09918292,0.204577471,0.204577471
lcl|NC_003911.12_cds_WP_011047789.1_2101,1.04E-05,2.07E-05,19.4307436,1.478510303,1,6.627056551,0.113731562,0.001704343,0.112027219,0.116704184,0.116704184
lcl|NC_006569.1_cds_WP_011242119.1_4308,1.04E-05,2.07E-05,19.42959509,1.051664024,1,6.233555699,0.080897233,0.003348699,0.077548534,0.18722647,0.18722647
lcl|NC_003911.12_cds_WP_011047425.1_1719,1.05E-05,2.08E-05,19.41905866,1.435865582,1,7.621208065,0.110451199,0.000611551,0.109839647,0.2083077,0.2083077
lcl|NC_003911.12_cds_WP_011049034.1_3394,1.05E-05,2.08E-05,19.41653969,0.63284234,1,5.94544065,0.04868018,0.004415695,0.044264485,0.247390585,0.247390585
lcl|NC_003911.12_cds_WP_044027808.1_354,1.06E-05,2.09E-05,19.40740118,0.930772341,1,6.249845195,0.071597872,0.003422313,0.068175559,0.183503756,0.183503756
lcl|NC_003911.12_cds_WP_011045981.1_214,1.06E-05,2.11E-05,19.39329629,0.594166691,1,6.65441822,0.04570513,0.002194717,0.043510413,0.113439032,0.113439032
lcl|NC_003911.12_cds_WP_011049396.1_3769,1.06E-05,2.11E-05,19.39116581,0.987317987,1,6.29767411,0.075947537,0.003532369,0.072415168,0.172547919,0.172547919
lcl|NC_003911.12_cds_WP_011049161.1_3524,1.07E-05,2.11E-05,19.38938263,3.515488209,1,6.790654358,0.27042217,0.002368932,0.268053238,0.104407589,0.268053238
lcl|NC_003911.12_cds_WP_011048745.1_3095,1.07E-05,2.11E-05,19.38318356,1.030204347,1,6.749590441,0.079246488,0.001431133,0.077815355,0.106525031,0.106525031
lcl|NC_006569.1_cds_WP_144084102.1_4164,1.07E-05,2.12E-05,19.38042049,2.379787988,1,5.864033373,0.183060614,0.005529247,0.177531368,0.265239586,0.265239586
lcl|NC_006569.1_cds_WP_011242195.1_4383,1.07E-05,2.12E-05,19.37389086,3.699563908,1,6.984431442,0.284581839,0.002040834,0.282541005,0.101311042,0.282541005
lcl|NC_003911.12_cds_WP_051420368.1_2598,1.07E-05,2.12E-05,19.37375497,0.863342458,1,5.319029925,0.066410958,0.007464354,0.058946604,0.375056327,0.375056327
lcl|NC_003911.12_cds_WP_011046412.1_661,1.08E-05,2.13E-05,19.37051279,8.220760367,1,6.000559269,0.632366182,0.00701563,0.625350552,0.235372589,0.625350552
lcl|NC_003911.12_cds_WP_011046129.1_367,1.09E-05,2.14E-05,19.35323977,0.137971567,1,7.493990932,0.010613197,0.000833682,0.009779515,0.171598279,0.171598279
lcl|NC_003911.12_cds_WP_051420392.1_3053,1.09E-05,2.15E-05,19.34643742,1.51556217,1,6.097274205,0.116581705,0.004045185,0.112536521,0.21511426,0.21511426
lcl|NC_006569.1_cds_WP_011241891.1_4065,1.09E-05,2.15E-05,19.34218569,3.052712482,1,6.60372877,0.234824037,0.001430245,0.233393792,0.119883542,0.233393792
lcl|NC_003911.12_cds_WP_011048623.1_2969,1.09E-05,2.15E-05,19.34130344,0.975825451,1,6.551087259,0.075063496,0.002549679,0.072513818,0.127964724,0.127964724
lcl|NC_003911.12_cds_WP_044028067.1_1387,1.09E-05,2.16E-05,19.33888085,0.79291334,1,7.18304782,0.060993334,0.000957987,0.060035347,0.116877608,0.116877608
lcl|NC_003911.12_cds_WP_011049499.1_3874,1.10E-05,2.16E-05,19.33666133,0.589872155,1,7.589203738,0.045374781,0.000655842,0.044718939,0.198156558,0.198156558
lcl|NC_003911.12_cds_WP_011046794.1_1052,1.10E-05,2.17E-05,19.32683583,4.576453165,1,6.378687265,0.352034859,0.002069053,0.349965806,0.155409255,0.349965806
lcl|NC_003911.12_cds_WP_011049566.1_3943,1.10E-05,2.17E-05,19.32571043,2.42052595,1,7.749013974,0.186194304,0.000528072,0.185666232,0.254399764,0.254399764
lcl|NC_003911.12_cds_WP_044027904.1_746,1.10E-05,2.17E-05,19.32491509,0.534308488,1,6.599065495,0.041100653,0.002188818,0.038911835,0.120555542,0.120555542
lcl|NC_003911.12_cds_WP_011048449.1_2795,1.10E-05,2.17E-05,19.32375103,0.977202865,1,7.105632785,0.075169451,0.001328018,0.073841434,0.10855604,0.10855604
lcl|NC_003911.12_cds_WP_011048376.1_2717,1.10E-05,2.17E-05,19.32237689,0.561998763,1,7.492964288,0.043230674,0.000719019,0.042511655,0.171342297,0.171342297
lcl|NC_003911.12_cds_WP_044029385.1_3538,1.11E-05,2.17E-05,19.31749119,0.46915446,1,5.940546815,0.036088805,0.004583271,0.031505534,0.24846529,0.24846529
lcl|NC_003911.12_cds_WP_044028254.1_2037,1.11E-05,2.18E-05,19.31499891,2.361681722,1,6.642829357,0.181667825,0.001604786,0.180063039,0.114753891,0.180063039
lcl|NC_006569.1_cds_WP_011241898.1_4072,1.11E-05,2.18E-05,19.31209799,13.37828371,1,6.069903516,1.029098747,0.008137863,1.020960884,0.220698376,1.020960884
lcl|NC_003911.12_cds_WP_011046793.1_1051,1.11E-05,2.18E-05,19.30615487,5.798088538,1,6.037429772,0.446006811,0.002694486,0.443312325,0.227488107,0.443312325
lcl|NC_003911.12_cds_WP_011047963.1_2276,1.11E-05,2.18E-05,19.30613483,5.956799603,1,8.047921704,0.458215354,0.000337726,0.457877628,0.382799921,0.457877628
lcl|NC_003911.12_cds_WP_144083963.1_1061,1.11E-05,2.18E-05,19.30518414,14.62625616,1,4.972986065,1.125096627,0.026381602,1.098715025,0.436648129,1.098715025
lcl|NC_006569.1_cds_WP_011241924.1_4101,1.11E-05,2.18E-05,19.30446148,3.46575166,1,6.322586124,0.266596282,0.004157135,0.262439146,0.166995417,0.262439146
lcl|NC_003911.12_cds_WP_011046179.1_418,1.12E-05,2.18E-05,19.3031066,1.934523993,1,6.716786843,0.148809538,0.001560913,0.147248625,0.108398506,0.147248625
lcl|NC_003911.12_cds_WP_044028780.1_3580,1.12E-05,2.19E-05,19.29808461,4.760556152,1,6.968553127,0.366196627,0.002150313,0.364046314,0.100957907,0.364046314
lcl|NC_003911.12_cds_WP_011049208.1_3575,1.12E-05,2.19E-05,19.29679742,0.684751026,1,5.836516162,0.052673156,0.003613562,0.049059594,0.271182711,0.271182711
lcl|NC_003911.12_cds_WP_030003268.1_3657,1.12E-05,2.19E-05,19.29531966,7.974421633,1,8.371167212,0.613417049,0.000254782,0.613162267,0.551818457,0.613162267
lcl|NC_003911.12_cds_WP_011048659.1_3006,1.12E-05,2.19E-05,19.29338853,0.408109271,1,6.535456508,0.031393021,0.002214849,0.029178172,0.130492575,0.130492575
lcl|NC_003911.12_cds_WP_011049556.1_3933,1.12E-05,2.19E-05,19.28965402,1.31675458,1,7.399682615,0.101288814,0.000828114,0.100460699,0.15082233,0.15082233
lcl|NC_003911.12_cds_WP_011047627.1_1934,1.12E-05,2.19E-05,19.28887933,1.209379347,1,5.468238621,0.093029181,0.005456174,0.087573007,0.346018398,0.346018398
lcl|NC_003911.12_cds_WP_193385763.1_2095,1.13E-05,2.20E-05,19.28384504,0.562065116,1,7.157396591,0.043235778,0.001082392,0.042153386,0.113837839,0.113837839
lcl|NC_003911.12_cds_WP_044028157.1_1763,1.13E-05,2.20E-05,19.27858445,0.834545829,1,6.688960469,0.064195833,0.00202418,0.062171653,0.110204841,0.110204841
lcl|NC_003911.12_cds_WP_011047104.1_1391,1.13E-05,2.21E-05,19.27419101,2.085688128,1,7.568151926,0.160437548,0.000579854,0.159857694,0.191809464,0.191809464
lcl|NC_003911.12_cds_SPO_RS23280_1058,1.14E-05,2.23E-05,19.25501541,5.891630347,1,4.113554079,0.453202334,0.043254786,0.409947548,0.529504225,0.529504225
lcl|NC_006569.1_cds_WP_011242160.1_4349,1.15E-05,2.23E-05,19.25029739,14.81033845,1,5.670395643,1.139256804,0.015173123,1.124083681,0.305362096,1.124083681
lcl|NC_006569.1_cds_WP_011242213.1_4401,1.15E-05,2.23E-05,19.24964601,0.488342896,1,6.583424029,0.037564838,0.002306985,0.035257853,0.122883519,0.122883519
lcl|NC_006569.1_cds_WP_044029530.1_4163,1.15E-05,2.24E-05,19.24558479,0.56421784,1,7.111454121,0.043401372,0.001167575,0.042233798,0.109090079,0.109090079
lcl|NC_003911.12_cds_WP_011046484.1_733,1.15E-05,2.24E-05,19.24452982,5.461878886,1,6.986924659,0.42014453,0.002215437,0.417929093,0.101379183,0.417929093
lcl|NC_006569.1_cds_WP_011242210.1_4398,1.15E-05,2.24E-05,19.24446708,0.385462615,1,6.45376893,0.02965097,0.002469397,0.027181573,0.143029888,0.143029888
lcl|NC_003911.12_cds_WP_044028970.1_573,1.16E-05,2.25E-05,19.23348797,2.872870847,1,6.25835955,0.220990065,0.002465122,0.218524943,0.18154698,0.218524943
lcl|NC_003911.12_cds_WP_011046165.1_404,1.16E-05,2.25E-05,19.22964312,4.060649782,1,5.737974842,0.312357676,0.008169284,0.304188391,0.291604028,0.304188391
lcl|NC_003911.12_cds_WP_011046212.1_451,1.16E-05,2.25E-05,19.2289155,1.64119106,1,6.988116642,0.126245466,0.001810809,0.124434657,0.10141301,0.124434657
lcl|NC_003911.12_cds_WP_011048931.1_3289,1.16E-05,2.25E-05,19.22687969,0.312348585,1,6.331640491,0.024026814,0.002842713,0.021184101,0.165027397,0.165027397
lcl|NC_003911.12_cds_WP_011049563.1_3940,1.16E-05,2.25E-05,19.22453253,0.988629104,1,6.78432462,0.076048393,0.001517579,0.074530814,0.104713097,0.104713097
lcl|NC_006569.1_cds_WP_011242002.1_4183,1.16E-05,2.26E-05,19.21992896,10.68165485,1,6.294906704,0.821665758,0.006496048,0.815169709,0.173174643,0.815169709
lcl|NC_003911.12_cds_WP_011048289.1_2629,1.17E-05,2.26E-05,19.21956383,1.396854533,1,5.962691538,0.107450349,0.00458052,0.102869828,0.243609128,0.243609128
lcl|NC_003911.12_cds_WP_011046817.1_1084,1.17E-05,2.26E-05,19.21732043,0.108760722,1,7.373266821,0.008366209,0.000902833,0.007463376,0.145995393,0.145995393
lcl|NC_003911.12_cds_WP_051420322.1_1136,1.17E-05,2.26E-05,19.21451869,5.284715444,1,5.981703197,0.406516573,0.006410566,0.400106007,0.239460232,0.400106007
lcl|NC_003911.12_cds_WP_044027912.1_820,1.17E-05,2.26E-05,19.21396661,6.843109381,1,5.796359975,0.526393029,0.00806757,0.518325459,0.279667198,0.518325459
lcl|NC_003911.12_cds_WP_044029245.1_2333,1.17E-05,2.26E-05,19.21331124,4.7363071,1,6.501324377,0.364331315,0.003293505,0.36103781,0.135988975,0.36103781
lcl|NC_003911.12_cds_WP_230981774.1_1067,1.17E-05,2.26E-05,19.21066222,0.311823343,1,5.968697407,0.023986411,0.003844953,0.020141458,0.242295992,0.242295992
lcl|NC_003911.12_cds_WP_051420365.1_2555,1.17E-05,2.27E-05,19.20879461,1.897592048,1,7.7204056,0.145968619,0.000537651,0.145430968,0.243375724,0.243375724
lcl|NC_003911.12_cds_WP_011049110.1_3471,1.17E-05,2.27E-05,19.20803013,1.329575354,1,7.401322803,0.102275027,0.000734338,0.101540689,0.151136334,0.151136334
lcl|NC_003911.12_cds_WP_011047236.1_1524,1.18E-05,2.27E-05,19.20307368,3.200657854,1,6.242514349,0.24620445,0.004179485,0.242024965,0.185183724,0.242024965
lcl|NC_003911.12_cds_WP_011046844.1_1113,1.18E-05,2.29E-05,19.18782427,1.90081463,1,6.365702874,0.14621651,0.0020783,0.14413821,0.157947128,0.157947128
lcl|NC_003911.12_cds_WP_044028445.1_2522,1.19E-05,2.30E-05,19.17925155,1.78774122,1,7.680041383,0.137518555,0.000572254,0.136946302,0.228481651,0.228481651
lcl|NC_003911.12_cds_WP_011047223.1_1511,1.20E-05,2.31E-05,19.16525545,0.905438487,1,6.094969274,0.069649114,0.00393428,0.065714834,0.215579105,0.215579105
lcl|NC_003911.12_cds_WP_011048945.1_3303,1.20E-05,2.32E-05,19.16218974,2.422531289,1,6.656261932,0.186348561,0.001510511,0.18483805,0.113239749,0.18483805
lcl|NC_003911.12_cds_WP_044028186.1_1827,1.20E-05,2.32E-05,19.1591729,1.354890599,1,7.280753102,0.104222354,0.000810244,0.10341211,0.130641834,0.130641834
lcl|NC_003911.12_cds_WP_011047494.1_1799,1.20E-05,2.32E-05,19.15548024,0.888915577,1,6.552819907,0.068378121,0.001973442,0.06640468,0.127686223,0.127686223
lcl|NC_003911.12_cds_WP_044027780.1_183,1.21E-05,2.32E-05,19.15327897,1.904209963,1,5.687466487,0.146477689,0.006905352,0.139572337,0.301890417,0.301890417
lcl|NC_003911.12_cds_WP_011048302.1_2642,1.21E-05,2.32E-05,19.15258252,0.41192696,1,7.483929874,0.031686689,0.000707711,0.030978978,0.169117907,0.169117907
lcl|NC_003911.12_cds_WP_044029398.1_3669,1.21E-05,2.32E-05,19.15246708,0.30626783,1,6.8643112,0.023559064,0.001664538,0.021894526,0.101603248,0.101603248
lcl|NC_003911.12_cds_WP_011047911.1_2223,1.21E-05,2.33E-05,19.14111383,0.945750875,1,6.189992874,0.072750067,0.00332903,0.069421037,0.196830948,0.196830948
lcl|NC_003911.12_cds_WP_011049231.1_3598,1.22E-05,2.34E-05,19.13939581,0.330106867,1,5.984702122,0.025392836,0.004070773,0.021322063,0.238808093,0.238808093
